sub,algorithm,solution,context,door,x,y,path_weight
2,travelling,6,1,11,3,2,8.650281539
2,travelling,6,1,14,4,3,8.650281539
2,travelling,6,1,2,1,3,8.650281539
2,travelling,7,1,11,3,2,8.650281539
2,travelling,7,1,14,4,3,8.650281539
2,travelling,7,1,2,1,3,8.650281539
2,travelling,7,1,4,1,1,8.650281539
2,travelling,8,1,11,3,2,8.650281539
2,travelling,8,1,4,1,1,8.650281539
2,travelling,8,1,2,1,3,8.650281539
2,travelling,8,1,14,4,3,8.650281539
2,travelling,1,2,5,2,4,8
2,travelling,1,2,13,4,4,8
2,travelling,1,2,15,4,2,8
2,travelling,1,2,7,2,2,8
2,travelling,2,2,5,2,4,8
2,travelling,2,2,7,2,2,8
2,travelling,2,2,15,4,2,8
2,travelling,2,2,13,4,4,8
2,travelling,3,2,15,4,2,8
2,travelling,3,2,13,4,4,8
2,travelling,3,2,5,2,4,8
2,travelling,3,2,7,2,2,8
2,travelling,4,2,15,4,2,8
2,travelling,4,2,7,2,2,8
2,travelling,4,2,5,2,4,8
2,travelling,4,2,13,4,4,8
2,travelling,5,2,13,4,4,8
2,travelling,5,2,5,2,4,8
2,travelling,5,2,7,2,2,8
2,travelling,5,2,15,4,2,8
2,travelling,6,2,13,4,4,8
2,travelling,6,2,15,4,2,8
2,travelling,6,2,7,2,2,8
2,travelling,6,2,5,2,4,8
2,travelling,7,2,7,2,2,8
2,travelling,7,2,5,2,4,8
2,travelling,7,2,13,4,4,8
2,travelling,7,2,15,4,2,8
2,travelling,8,2,7,2,2,8
2,travelling,8,2,15,4,2,8
2,travelling,8,2,13,4,4,8
2,travelling,8,2,5,2,4,8
3,travelling,1,1,2,1,3,8.650281539
3,travelling,1,1,14,4,3,8.650281539
3,travelling,1,1,11,3,2,8.650281539
3,travelling,1,1,4,1,1,8.650281539
3,travelling,2,1,2,1,3,8.650281539
3,travelling,2,1,4,1,1,8.650281539
3,travelling,2,1,11,3,2,8.650281539
3,travelling,2,1,14,4,3,8.650281539
3,travelling,3,1,14,4,3,8.650281539
3,travelling,3,1,2,1,3,8.650281539
3,travelling,3,1,4,1,1,8.650281539
3,travelling,3,1,11,3,2,8.650281539
3,travelling,4,1,14,4,3,8.650281539
3,travelling,4,1,11,3,2,8.650281539
3,travelling,4,1,4,1,1,8.650281539
3,travelling,4,1,2,1,3,8.650281539
3,travelling,5,1,4,1,1,8.650281539
3,travelling,5,1,2,1,3,8.650281539
3,travelling,5,1,14,4,3,8.650281539
3,travelling,5,1,11,3,2,8.650281539
3,travelling,6,1,4,1,1,8.650281539
3,travelling,6,1,11,3,2,8.650281539
3,travelling,6,1,14,4,3,8.650281539
3,travelling,6,1,2,1,3,8.650281539
3,travelling,7,1,11,3,2,8.650281539
3,travelling,7,1,14,4,3,8.650281539
3,travelling,7,1,2,1,3,8.650281539
3,travelling,7,1,4,1,1,8.650281539
3,travelling,8,1,11,3,2,8.650281539
3,travelling,8,1,4,1,1,8.650281539
3,travelling,8,1,2,1,3,8.650281539
3,travelling,8,1,14,4,3,8.650281539
3,travelling,1,2,5,2,4,8
3,travelling,1,2,13,4,4,8
3,travelling,1,2,15,4,2,8
3,travelling,1,2,7,2,2,8
3,travelling,2,2,5,2,4,8
3,travelling,2,2,7,2,2,8
3,travelling,2,2,15,4,2,8
3,travelling,2,2,13,4,4,8
3,travelling,3,2,15,4,2,8
3,travelling,3,2,13,4,4,8
3,travelling,3,2,5,2,4,8
3,travelling,3,2,7,2,2,8
3,travelling,4,2,15,4,2,8
3,travelling,4,2,7,2,2,8
3,travelling,4,2,5,2,4,8
3,travelling,4,2,13,4,4,8
3,travelling,5,2,13,4,4,8
3,travelling,5,2,5,2,4,8
3,travelling,5,2,7,2,2,8
3,travelling,5,2,15,4,2,8
3,travelling,6,2,13,4,4,8
3,travelling,6,2,15,4,2,8
3,travelling,6,2,7,2,2,8
3,travelling,6,2,5,2,4,8
3,travelling,7,2,7,2,2,8
3,travelling,7,2,5,2,4,8
3,travelling,7,2,13,4,4,8
3,travelling,7,2,15,4,2,8
3,travelling,8,2,7,2,2,8
3,travelling,8,2,15,4,2,8
3,travelling,8,2,13,4,4,8
3,travelling,8,2,5,2,4,8
4,travelling,1,1,2,1,3,8.650281539
4,travelling,1,1,14,4,3,8.650281539
4,travelling,1,1,11,3,2,8.650281539
4,travelling,1,1,4,1,1,8.650281539
4,travelling,2,1,2,1,3,8.650281539
4,travelling,2,1,4,1,1,8.650281539
4,travelling,2,1,11,3,2,8.650281539
4,travelling,2,1,14,4,3,8.650281539
4,travelling,3,1,14,4,3,8.650281539
4,travelling,3,1,2,1,3,8.650281539
4,travelling,3,1,4,1,1,8.650281539
4,travelling,3,1,11,3,2,8.650281539
4,travelling,4,1,14,4,3,8.650281539
4,travelling,4,1,11,3,2,8.650281539
4,travelling,4,1,4,1,1,8.650281539
4,travelling,4,1,2,1,3,8.650281539
4,travelling,5,1,4,1,1,8.650281539
4,travelling,5,1,2,1,3,8.650281539
4,travelling,5,1,14,4,3,8.650281539
4,travelling,5,1,11,3,2,8.650281539
4,travelling,6,1,4,1,1,8.650281539
4,travelling,6,1,11,3,2,8.650281539
4,travelling,6,1,14,4,3,8.650281539
4,travelling,6,1,2,1,3,8.650281539
4,travelling,7,1,11,3,2,8.650281539
4,travelling,7,1,14,4,3,8.650281539
4,travelling,7,1,2,1,3,8.650281539
4,travelling,7,1,4,1,1,8.650281539
4,travelling,8,1,11,3,2,8.650281539
4,travelling,8,1,4,1,1,8.650281539
4,travelling,8,1,2,1,3,8.650281539
4,travelling,8,1,14,4,3,8.650281539
4,travelling,1,2,5,2,4,8
4,travelling,1,2,13,4,4,8
4,travelling,1,2,15,4,2,8
4,travelling,1,2,7,2,2,8
4,travelling,2,2,5,2,4,8
4,travelling,2,2,7,2,2,8
4,travelling,2,2,15,4,2,8
4,travelling,2,2,13,4,4,8
4,travelling,3,2,15,4,2,8
4,travelling,3,2,13,4,4,8
4,travelling,3,2,5,2,4,8
4,travelling,3,2,7,2,2,8
4,travelling,4,2,15,4,2,8
4,travelling,4,2,7,2,2,8
4,travelling,4,2,5,2,4,8
4,travelling,4,2,13,4,4,8
4,travelling,5,2,13,4,4,8
4,travelling,5,2,5,2,4,8
4,travelling,5,2,7,2,2,8
4,travelling,5,2,15,4,2,8
4,travelling,6,2,13,4,4,8
4,travelling,6,2,15,4,2,8
4,travelling,6,2,7,2,2,8
4,travelling,6,2,5,2,4,8
4,travelling,7,2,7,2,2,8
4,travelling,7,2,5,2,4,8
4,travelling,7,2,13,4,4,8
4,travelling,7,2,15,4,2,8
4,travelling,8,2,7,2,2,8
4,travelling,8,2,15,4,2,8
4,travelling,8,2,13,4,4,8
4,travelling,8,2,5,2,4,8
5,travelling,1,1,8,2,1,9.048627176
5,travelling,1,1,15,4,2,9.048627176
5,travelling,1,1,10,3,3,9.048627176
5,travelling,1,1,1,1,4,9.048627176
5,travelling,2,1,8,2,1,9.048627176
5,travelling,2,1,1,1,4,9.048627176
5,travelling,2,1,10,3,3,9.048627176
5,travelling,2,1,15,4,2,9.048627176
5,travelling,3,1,15,4,2,9.048627176
5,travelling,3,1,8,2,1,9.048627176
5,travelling,3,1,1,1,4,9.048627176
5,travelling,3,1,10,3,3,9.048627176
5,travelling,4,1,15,4,2,9.048627176
5,travelling,4,1,10,3,3,9.048627176
5,travelling,4,1,1,1,4,9.048627176
5,travelling,4,1,8,2,1,9.048627176
5,travelling,5,1,1,1,4,9.048627176
5,travelling,5,1,8,2,1,9.048627176
5,travelling,5,1,15,4,2,9.048627176
5,travelling,5,1,10,3,3,9.048627176
5,travelling,6,1,1,1,4,9.048627176
5,travelling,6,1,10,3,3,9.048627176
5,travelling,6,1,15,4,2,9.048627176
5,travelling,6,1,8,2,1,9.048627176
5,travelling,7,1,10,3,3,9.048627176
5,travelling,7,1,15,4,2,9.048627176
5,travelling,7,1,8,2,1,9.048627176
5,travelling,7,1,1,1,4,9.048627176
5,travelling,8,1,10,3,3,9.048627176
5,travelling,8,1,1,1,4,9.048627176
5,travelling,8,1,8,2,1,9.048627176
5,travelling,8,1,15,4,2,9.048627176
5,travelling,1,2,2,1,3,8.650281539
5,travelling,1,2,14,4,3,8.650281539
5,travelling,1,2,16,4,1,8.650281539
5,travelling,1,2,7,2,2,8.650281539
5,travelling,2,2,2,1,3,8.650281539
5,travelling,2,2,7,2,2,8.650281539
5,travelling,2,2,16,4,1,8.650281539
5,travelling,2,2,14,4,3,8.650281539
5,travelling,3,2,14,4,3,8.650281539
5,travelling,3,2,2,1,3,8.650281539
5,travelling,3,2,7,2,2,8.650281539
5,travelling,3,2,16,4,1,8.650281539
5,travelling,4,2,14,4,3,8.650281539
5,travelling,4,2,16,4,1,8.650281539
5,travelling,4,2,7,2,2,8.650281539
5,travelling,4,2,2,1,3,8.650281539
5,travelling,5,2,16,4,1,8.650281539
5,travelling,5,2,14,4,3,8.650281539
5,travelling,5,2,2,1,3,8.650281539
5,travelling,5,2,7,2,2,8.650281539
5,travelling,6,2,16,4,1,8.650281539
5,travelling,6,2,7,2,2,8.650281539
5,travelling,6,2,2,1,3,8.650281539
5,travelling,6,2,14,4,3,8.650281539
5,travelling,7,2,7,2,2,8.650281539
5,travelling,7,2,2,1,3,8.650281539
5,travelling,7,2,14,4,3,8.650281539
5,travelling,7,2,16,4,1,8.650281539
5,travelling,8,2,7,2,2,8.650281539
5,travelling,8,2,16,4,1,8.650281539
5,travelling,8,2,14,4,3,8.650281539
5,travelling,8,2,2,1,3,8.650281539
6,travelling,1,1,8,2,1,9.048627176
6,travelling,1,1,15,4,2,9.048627176
6,travelling,1,1,10,3,3,9.048627176
6,travelling,1,1,1,1,4,9.048627176
6,travelling,2,1,8,2,1,9.048627176
6,travelling,2,1,1,1,4,9.048627176
6,travelling,2,1,10,3,3,9.048627176
6,travelling,2,1,15,4,2,9.048627176
6,travelling,3,1,15,4,2,9.048627176
6,travelling,3,1,8,2,1,9.048627176
6,travelling,3,1,1,1,4,9.048627176
6,travelling,3,1,10,3,3,9.048627176
6,travelling,4,1,15,4,2,9.048627176
6,travelling,4,1,10,3,3,9.048627176
6,travelling,4,1,1,1,4,9.048627176
6,travelling,4,1,8,2,1,9.048627176
6,travelling,5,1,1,1,4,9.048627176
6,travelling,5,1,8,2,1,9.048627176
6,travelling,5,1,15,4,2,9.048627176
6,travelling,5,1,10,3,3,9.048627176
6,travelling,6,1,1,1,4,9.048627176
6,travelling,6,1,10,3,3,9.048627176
6,travelling,6,1,15,4,2,9.048627176
6,travelling,6,1,8,2,1,9.048627176
6,travelling,7,1,10,3,3,9.048627176
6,travelling,7,1,15,4,2,9.048627176
6,travelling,7,1,8,2,1,9.048627176
6,travelling,7,1,1,1,4,9.048627176
6,travelling,8,1,10,3,3,9.048627176
6,travelling,8,1,1,1,4,9.048627176
6,travelling,8,1,8,2,1,9.048627176
6,travelling,8,1,15,4,2,9.048627176
6,travelling,1,2,2,1,3,8.650281539
6,travelling,1,2,14,4,3,8.650281539
6,travelling,1,2,16,4,1,8.650281539
6,travelling,1,2,7,2,2,8.650281539
6,travelling,2,2,2,1,3,8.650281539
6,travelling,2,2,7,2,2,8.650281539
6,travelling,2,2,16,4,1,8.650281539
6,travelling,2,2,14,4,3,8.650281539
6,travelling,3,2,14,4,3,8.650281539
6,travelling,3,2,2,1,3,8.650281539
6,travelling,3,2,7,2,2,8.650281539
6,travelling,3,2,16,4,1,8.650281539
6,travelling,4,2,14,4,3,8.650281539
6,travelling,4,2,16,4,1,8.650281539
6,travelling,4,2,7,2,2,8.650281539
6,travelling,4,2,2,1,3,8.650281539
6,travelling,5,2,16,4,1,8.650281539
6,travelling,5,2,14,4,3,8.650281539
6,travelling,5,2,2,1,3,8.650281539
6,travelling,5,2,7,2,2,8.650281539
6,travelling,6,2,16,4,1,8.650281539
6,travelling,6,2,7,2,2,8.650281539
6,travelling,6,2,2,1,3,8.650281539
6,travelling,6,2,14,4,3,8.650281539
6,travelling,7,2,7,2,2,8.650281539
6,travelling,7,2,2,1,3,8.650281539
6,travelling,7,2,14,4,3,8.650281539
6,travelling,7,2,16,4,1,8.650281539
6,travelling,8,2,7,2,2,8.650281539
6,travelling,8,2,16,4,1,8.650281539
6,travelling,8,2,14,4,3,8.650281539
6,travelling,8,2,2,1,3,8.650281539
7,travelling,1,1,8,2,1,9.048627176
7,travelling,1,1,15,4,2,9.048627176
7,travelling,1,1,10,3,3,9.048627176
7,travelling,1,1,1,1,4,9.048627176
7,travelling,2,1,8,2,1,9.048627176
7,travelling,2,1,1,1,4,9.048627176
7,travelling,2,1,10,3,3,9.048627176
7,travelling,2,1,15,4,2,9.048627176
7,travelling,3,1,15,4,2,9.048627176
7,travelling,3,1,8,2,1,9.048627176
7,travelling,3,1,1,1,4,9.048627176
7,travelling,3,1,10,3,3,9.048627176
7,travelling,4,1,15,4,2,9.048627176
7,travelling,4,1,10,3,3,9.048627176
7,travelling,4,1,1,1,4,9.048627176
7,travelling,4,1,8,2,1,9.048627176
7,travelling,5,1,1,1,4,9.048627176
7,travelling,5,1,8,2,1,9.048627176
7,travelling,5,1,15,4,2,9.048627176
7,travelling,5,1,10,3,3,9.048627176
7,travelling,6,1,1,1,4,9.048627176
7,travelling,6,1,10,3,3,9.048627176
7,travelling,6,1,15,4,2,9.048627176
7,travelling,6,1,8,2,1,9.048627176
7,travelling,7,1,10,3,3,9.048627176
7,travelling,7,1,15,4,2,9.048627176
7,travelling,7,1,8,2,1,9.048627176
7,travelling,7,1,1,1,4,9.048627176
7,travelling,8,1,10,3,3,9.048627176
7,travelling,8,1,1,1,4,9.048627176
7,travelling,8,1,8,2,1,9.048627176
7,travelling,8,1,15,4,2,9.048627176
7,travelling,1,2,2,1,3,8.650281539
7,travelling,1,2,14,4,3,8.650281539
7,travelling,1,2,16,4,1,8.650281539
7,travelling,1,2,7,2,2,8.650281539
7,travelling,2,2,2,1,3,8.650281539
7,travelling,2,2,7,2,2,8.650281539
7,travelling,2,2,16,4,1,8.650281539
7,travelling,2,2,14,4,3,8.650281539
7,travelling,3,2,14,4,3,8.650281539
7,travelling,3,2,2,1,3,8.650281539
7,travelling,3,2,7,2,2,8.650281539
7,travelling,3,2,16,4,1,8.650281539
7,travelling,4,2,14,4,3,8.650281539
7,travelling,4,2,16,4,1,8.650281539
7,travelling,4,2,7,2,2,8.650281539
7,travelling,4,2,2,1,3,8.650281539
7,travelling,5,2,16,4,1,8.650281539
7,travelling,5,2,14,4,3,8.650281539
7,travelling,5,2,2,1,3,8.650281539
7,travelling,5,2,7,2,2,8.650281539
7,travelling,6,2,16,4,1,8.650281539
7,travelling,6,2,7,2,2,8.650281539
7,travelling,6,2,2,1,3,8.650281539
7,travelling,6,2,14,4,3,8.650281539
7,travelling,7,2,7,2,2,8.650281539
7,travelling,7,2,2,1,3,8.650281539
7,travelling,7,2,14,4,3,8.650281539
7,travelling,7,2,16,4,1,8.650281539
7,travelling,8,2,7,2,2,8.650281539
7,travelling,8,2,16,4,1,8.650281539
7,travelling,8,2,14,4,3,8.650281539
7,travelling,8,2,2,1,3,8.650281539
8,travelling,1,1,8,2,1,9.048627176
8,travelling,1,1,15,4,2,9.048627176
8,travelling,1,1,10,3,3,9.048627176
8,travelling,1,1,1,1,4,9.048627176
8,travelling,2,1,8,2,1,9.048627176
8,travelling,2,1,1,1,4,9.048627176
8,travelling,2,1,10,3,3,9.048627176
8,travelling,2,1,15,4,2,9.048627176
8,travelling,3,1,15,4,2,9.048627176
8,travelling,3,1,8,2,1,9.048627176
8,travelling,3,1,1,1,4,9.048627176
8,travelling,3,1,10,3,3,9.048627176
8,travelling,4,1,15,4,2,9.048627176
8,travelling,4,1,10,3,3,9.048627176
8,travelling,4,1,1,1,4,9.048627176
8,travelling,4,1,8,2,1,9.048627176
8,travelling,5,1,1,1,4,9.048627176
8,travelling,5,1,8,2,1,9.048627176
8,travelling,5,1,15,4,2,9.048627176
8,travelling,5,1,10,3,3,9.048627176
8,travelling,6,1,1,1,4,9.048627176
8,travelling,6,1,10,3,3,9.048627176
8,travelling,6,1,15,4,2,9.048627176
8,travelling,6,1,8,2,1,9.048627176
8,travelling,7,1,10,3,3,9.048627176
8,travelling,7,1,15,4,2,9.048627176
8,travelling,7,1,8,2,1,9.048627176
8,travelling,7,1,1,1,4,9.048627176
8,travelling,8,1,10,3,3,9.048627176
8,travelling,8,1,1,1,4,9.048627176
8,travelling,8,1,8,2,1,9.048627176
8,travelling,8,1,15,4,2,9.048627176
8,travelling,1,2,2,1,3,8.650281539
8,travelling,1,2,14,4,3,8.650281539
8,travelling,1,2,16,4,1,8.650281539
8,travelling,1,2,7,2,2,8.650281539
8,travelling,2,2,2,1,3,8.650281539
8,travelling,2,2,7,2,2,8.650281539
8,travelling,2,2,16,4,1,8.650281539
8,travelling,2,2,14,4,3,8.650281539
8,travelling,3,2,14,4,3,8.650281539
8,travelling,3,2,2,1,3,8.650281539
8,travelling,3,2,7,2,2,8.650281539
8,travelling,3,2,16,4,1,8.650281539
8,travelling,4,2,14,4,3,8.650281539
8,travelling,4,2,16,4,1,8.650281539
8,travelling,4,2,7,2,2,8.650281539
8,travelling,4,2,2,1,3,8.650281539
8,travelling,5,2,16,4,1,8.650281539
8,travelling,5,2,14,4,3,8.650281539
8,travelling,5,2,2,1,3,8.650281539
8,travelling,5,2,7,2,2,8.650281539
8,travelling,6,2,16,4,1,8.650281539
8,travelling,6,2,7,2,2,8.650281539
8,travelling,6,2,2,1,3,8.650281539
8,travelling,6,2,14,4,3,8.650281539
8,travelling,7,2,7,2,2,8.650281539
8,travelling,7,2,2,1,3,8.650281539
8,travelling,7,2,14,4,3,8.650281539
8,travelling,7,2,16,4,1,8.650281539
8,travelling,8,2,7,2,2,8.650281539
8,travelling,8,2,16,4,1,8.650281539
8,travelling,8,2,14,4,3,8.650281539
8,travelling,8,2,2,1,3,8.650281539
9,travelling,1,1,2,1,3,8.398345636999998
9,travelling,1,1,3,1,2,8.398345636999998
9,travelling,1,1,16,4,1,8.398345636999998
9,travelling,1,1,10,3,3,8.398345636999998
9,travelling,2,1,2,1,3,8.398345636999998
9,travelling,2,1,10,3,3,8.398345636999998
9,travelling,2,1,16,4,1,8.398345636999998
9,travelling,2,1,3,1,2,8.398345636999998
9,travelling,3,1,3,1,2,8.398345636999998
9,travelling,3,1,2,1,3,8.398345636999998
9,travelling,3,1,10,3,3,8.398345636999998
9,travelling,3,1,16,4,1,8.398345636999998
9,travelling,4,1,3,1,2,8.398345636999998
9,travelling,4,1,16,4,1,8.398345636999998
9,travelling,4,1,10,3,3,8.398345636999998
9,travelling,4,1,2,1,3,8.398345636999998
9,travelling,5,1,16,4,1,8.398345636999998
9,travelling,5,1,3,1,2,8.398345636999998
9,travelling,5,1,2,1,3,8.398345636999998
9,travelling,5,1,10,3,3,8.398345636999998
9,travelling,6,1,16,4,1,8.398345636999998
9,travelling,6,1,10,3,3,8.398345636999998
9,travelling,6,1,2,1,3,8.398345636999998
9,travelling,6,1,3,1,2,8.398345636999998
9,travelling,7,1,10,3,3,8.398345636999998
9,travelling,7,1,2,1,3,8.398345636999998
9,travelling,7,1,3,1,2,8.398345636999998
9,travelling,7,1,16,4,1,8.398345636999998
9,travelling,8,1,10,3,3,8.398345636999998
9,travelling,8,1,16,4,1,8.398345636999998
9,travelling,8,1,3,1,2,8.398345636999998
9,travelling,8,1,2,1,3,8.398345636999998
9,travelling,1,2,5,2,4,9.048627176
9,travelling,1,2,14,4,3,9.048627176
9,travelling,1,2,11,3,2,9.048627176
9,travelling,1,2,4,1,1,9.048627176
9,travelling,2,2,5,2,4,9.048627176
9,travelling,2,2,4,1,1,9.048627176
9,travelling,2,2,11,3,2,9.048627176
9,travelling,2,2,14,4,3,9.048627176
9,travelling,3,2,14,4,3,9.048627176
9,travelling,3,2,5,2,4,9.048627176
9,travelling,3,2,4,1,1,9.048627176
9,travelling,3,2,11,3,2,9.048627176
9,travelling,4,2,14,4,3,9.048627176
9,travelling,4,2,11,3,2,9.048627176
9,travelling,4,2,4,1,1,9.048627176
9,travelling,4,2,5,2,4,9.048627176
9,travelling,5,2,4,1,1,9.048627176
9,travelling,5,2,5,2,4,9.048627176
9,travelling,5,2,14,4,3,9.048627176
9,travelling,5,2,11,3,2,9.048627176
9,travelling,6,2,4,1,1,9.048627176
9,travelling,6,2,11,3,2,9.048627176
9,travelling,6,2,14,4,3,9.048627176
9,travelling,6,2,5,2,4,9.048627176
9,travelling,7,2,11,3,2,9.048627176
9,travelling,7,2,14,4,3,9.048627176
9,travelling,7,2,5,2,4,9.048627176
9,travelling,7,2,4,1,1,9.048627176
9,travelling,8,2,11,3,2,9.048627176
9,travelling,8,2,4,1,1,9.048627176
9,travelling,8,2,5,2,4,9.048627176
9,travelling,8,2,14,4,3,9.048627176
10,travelling,1,1,2,1,3,8.398345636999998
10,travelling,1,1,3,1,2,8.398345636999998
10,travelling,1,1,16,4,1,8.398345636999998
10,travelling,1,1,10,3,3,8.398345636999998
10,travelling,2,1,2,1,3,8.398345636999998
10,travelling,2,1,10,3,3,8.398345636999998
10,travelling,2,1,16,4,1,8.398345636999998
10,travelling,2,1,3,1,2,8.398345636999998
10,travelling,3,1,3,1,2,8.398345636999998
10,travelling,3,1,2,1,3,8.398345636999998
10,travelling,3,1,10,3,3,8.398345636999998
10,travelling,3,1,16,4,1,8.398345636999998
10,travelling,4,1,3,1,2,8.398345636999998
10,travelling,4,1,16,4,1,8.398345636999998
10,travelling,4,1,10,3,3,8.398345636999998
10,travelling,4,1,2,1,3,8.398345636999998
10,travelling,5,1,16,4,1,8.398345636999998
10,travelling,5,1,3,1,2,8.398345636999998
10,travelling,5,1,2,1,3,8.398345636999998
10,travelling,5,1,10,3,3,8.398345636999998
10,travelling,6,1,16,4,1,8.398345636999998
10,travelling,6,1,10,3,3,8.398345636999998
10,travelling,6,1,2,1,3,8.398345636999998
10,travelling,6,1,3,1,2,8.398345636999998
10,travelling,7,1,10,3,3,8.398345636999998
10,travelling,7,1,2,1,3,8.398345636999998
10,travelling,7,1,3,1,2,8.398345636999998
10,travelling,7,1,16,4,1,8.398345636999998
10,travelling,8,1,10,3,3,8.398345636999998
10,travelling,8,1,16,4,1,8.398345636999998
10,travelling,8,1,3,1,2,8.398345636999998
10,travelling,8,1,2,1,3,8.398345636999998
10,travelling,1,2,5,2,4,9.048627176
10,travelling,1,2,14,4,3,9.048627176
10,travelling,1,2,11,3,2,9.048627176
10,travelling,1,2,4,1,1,9.048627176
10,travelling,2,2,5,2,4,9.048627176
10,travelling,2,2,4,1,1,9.048627176
10,travelling,2,2,11,3,2,9.048627176
10,travelling,2,2,14,4,3,9.048627176
10,travelling,3,2,14,4,3,9.048627176
10,travelling,3,2,5,2,4,9.048627176
10,travelling,3,2,4,1,1,9.048627176
10,travelling,3,2,11,3,2,9.048627176
10,travelling,4,2,14,4,3,9.048627176
10,travelling,4,2,11,3,2,9.048627176
10,travelling,4,2,4,1,1,9.048627176
10,travelling,4,2,5,2,4,9.048627176
10,travelling,5,2,4,1,1,9.048627176
10,travelling,5,2,5,2,4,9.048627176
10,travelling,5,2,14,4,3,9.048627176
10,travelling,5,2,11,3,2,9.048627176
10,travelling,6,2,4,1,1,9.048627176
10,travelling,6,2,11,3,2,9.048627176
10,travelling,6,2,14,4,3,9.048627176
10,travelling,6,2,5,2,4,9.048627176
10,travelling,7,2,11,3,2,9.048627176
10,travelling,7,2,14,4,3,9.048627176
10,travelling,7,2,5,2,4,9.048627176
10,travelling,7,2,4,1,1,9.048627176
10,travelling,8,2,11,3,2,9.048627176
10,travelling,8,2,4,1,1,9.048627176
10,travelling,8,2,5,2,4,9.048627176
10,travelling,8,2,14,4,3,9.048627176
11,travelling,1,1,2,1,3,8.398345636999998
11,travelling,1,1,3,1,2,8.398345636999998
11,travelling,1,1,16,4,1,8.398345636999998
11,travelling,1,1,10,3,3,8.398345636999998
11,travelling,2,1,2,1,3,8.398345636999998
11,travelling,2,1,10,3,3,8.398345636999998
11,travelling,2,1,16,4,1,8.398345636999998
11,travelling,2,1,3,1,2,8.398345636999998
11,travelling,3,1,3,1,2,8.398345636999998
11,travelling,3,1,2,1,3,8.398345636999998
11,travelling,3,1,10,3,3,8.398345636999998
11,travelling,3,1,16,4,1,8.398345636999998
11,travelling,4,1,3,1,2,8.398345636999998
11,travelling,4,1,16,4,1,8.398345636999998
11,travelling,4,1,10,3,3,8.398345636999998
11,travelling,4,1,2,1,3,8.398345636999998
11,travelling,5,1,16,4,1,8.398345636999998
11,travelling,5,1,3,1,2,8.398345636999998
11,travelling,5,1,2,1,3,8.398345636999998
11,travelling,5,1,10,3,3,8.398345636999998
11,travelling,6,1,16,4,1,8.398345636999998
11,travelling,6,1,10,3,3,8.398345636999998
11,travelling,6,1,2,1,3,8.398345636999998
11,travelling,6,1,3,1,2,8.398345636999998
11,travelling,7,1,10,3,3,8.398345636999998
11,travelling,7,1,2,1,3,8.398345636999998
11,travelling,7,1,3,1,2,8.398345636999998
11,travelling,7,1,16,4,1,8.398345636999998
11,travelling,8,1,10,3,3,8.398345636999998
11,travelling,8,1,16,4,1,8.398345636999998
11,travelling,8,1,3,1,2,8.398345636999998
11,travelling,8,1,2,1,3,8.398345636999998
11,travelling,1,2,5,2,4,9.048627176
11,travelling,1,2,14,4,3,9.048627176
11,travelling,1,2,11,3,2,9.048627176
11,travelling,1,2,4,1,1,9.048627176
11,travelling,2,2,5,2,4,9.048627176
11,travelling,2,2,4,1,1,9.048627176
11,travelling,2,2,11,3,2,9.048627176
11,travelling,2,2,14,4,3,9.048627176
11,travelling,3,2,14,4,3,9.048627176
11,travelling,3,2,5,2,4,9.048627176
11,travelling,3,2,4,1,1,9.048627176
11,travelling,3,2,11,3,2,9.048627176
11,travelling,4,2,14,4,3,9.048627176
11,travelling,4,2,11,3,2,9.048627176
11,travelling,4,2,4,1,1,9.048627176
11,travelling,4,2,5,2,4,9.048627176
11,travelling,5,2,4,1,1,9.048627176
11,travelling,5,2,5,2,4,9.048627176
11,travelling,5,2,14,4,3,9.048627176
11,travelling,5,2,11,3,2,9.048627176
11,travelling,6,2,4,1,1,9.048627176
11,travelling,6,2,11,3,2,9.048627176
11,travelling,6,2,14,4,3,9.048627176
11,travelling,6,2,5,2,4,9.048627176
11,travelling,7,2,11,3,2,9.048627176
11,travelling,7,2,14,4,3,9.048627176
11,travelling,7,2,5,2,4,9.048627176
11,travelling,7,2,4,1,1,9.048627176
11,travelling,8,2,11,3,2,9.048627176
11,travelling,8,2,4,1,1,9.048627176
11,travelling,8,2,5,2,4,9.048627176
11,travelling,8,2,14,4,3,9.048627176
12,travelling,1,1,2,1,3,8.398345636999998
12,travelling,1,1,3,1,2,8.398345636999998
12,travelling,1,1,16,4,1,8.398345636999998
12,travelling,1,1,10,3,3,8.398345636999998
12,travelling,2,1,2,1,3,8.398345636999998
12,travelling,2,1,10,3,3,8.398345636999998
12,travelling,2,1,16,4,1,8.398345636999998
12,travelling,2,1,3,1,2,8.398345636999998
12,travelling,3,1,3,1,2,8.398345636999998
12,travelling,3,1,2,1,3,8.398345636999998
12,travelling,3,1,10,3,3,8.398345636999998
12,travelling,3,1,16,4,1,8.398345636999998
12,travelling,4,1,3,1,2,8.398345636999998
12,travelling,4,1,16,4,1,8.398345636999998
12,travelling,4,1,10,3,3,8.398345636999998
12,travelling,4,1,2,1,3,8.398345636999998
12,travelling,5,1,16,4,1,8.398345636999998
12,travelling,5,1,3,1,2,8.398345636999998
12,travelling,5,1,2,1,3,8.398345636999998
12,travelling,5,1,10,3,3,8.398345636999998
12,travelling,6,1,16,4,1,8.398345636999998
12,travelling,6,1,10,3,3,8.398345636999998
