sub,ses,context,travelled,travelling_match,travelling_overshoot,hamiltonian_match,hamiltonian_overshoot,accuracy,metatask_accuracy,transition_counts,transition_weights,entropy,clicks,reclicks
41,2,2,9.66911447368421,0.5328947368421053,0.5161144736842103,0.3026315789473684,1.0852171052631576,0.9879124895572264,1,33.25,0.6610076831252797,0.1566798681404075,4.75,0.75
42,2,1,8.721937254901961,0.6470588235294118,0.32363725490196055,0.3464052287581699,0.7894751633986925,0.9886399004046063,1,35.285714285714285,0.7291682800852014,-Inf,5.714285714285714,1.7142857142857142
42,2,2,9.352003289473684,0.8223684210526315,0.1990032894736841,0.7302631578947368,0.3923263157894736,0.9967105263157895,1,36.714285714285715,0.7488395968675177,-Inf,4.75,0.75
43,2,1,9.071882300884957,0.6991150442477876,0.6735823008849555,0.26548672566371684,1.2521628318584068,0.663470103267084,0.9958842534063773,38.09090909090909,0.5805363601760137,1.1211030847794095,2.4871794871794872,0.23076923076923078
43,2,2,9.624229464285715,0.5982142857142857,0.47122946428571405,0.38392857142857145,1.0450526785714283,0.6136973145901717,0.985406037414966,39.18181818181818,0.46469240138449835,1.2931117720646406,3.0697674418604652,0.5116279069767442
44,2,1,8.812764601769912,0.7433628318584071,0.4144646017699113,0.39823008849557523,0.820946902654867,0.8779709228824273,0.9782743362831858,16.875,0.6514149958228905,1.2462340620196037,5.045454545454546,1.4318181818181819
44,2,2,9.261380357142858,0.8928571428571429,0.10838035714285711,0.6160714285714286,0.5846910714285712,0.9013897065236351,0.9970810439560439,25.3,0.6515930045786407,0.7443518890283518,4.7272727272727275,1
45,2,1,9.063645751633986,0.6470588235294118,0.41334575163398724,0.3464052287581699,0.984934640522876,0.9464363523187053,0.9989106753812637,31.555555555555557,0.43925493584530584,1.0522102693148692,4.666666666666667,0.6666666666666666
45,2,2,9.678936184210526,0.5197368421052632,0.525936184210526,0.32894736842105265,1.0128624999999998,0.9489348370927319,1,36.375,0.35863447528534503,1.063810976190087,5.125,1.125
46,2,1,9.347298692810458,0.6535947712418301,0.6969986928104578,0.39869281045751637,1.2238470588235295,0.898013079875825,0.9356665121371004,23.666666666666668,0.5004903956093574,1.6677899898883677,5.714285714285714,1.8571428571428572
46,2,2,9.533042763157894,0.6907894736842105,0.38004276315789454,0.42105263157894735,0.9074059210526314,0.9718026125920862,0.99210811118705855,21.071428571428573,0.49004394814586105,1.5080958216074938,3.125,0
47,2,1,9.261904424778761,0.6106194690265486,0.6116044247787613,0.4247787610619469,1.0410716814159293,0.6202894956278611,0.7931822645513431,36.8125,0.2618777261345671,3.0548279798992173,2.891304347826087,0.391304347826087
47,2,2,9.785397321428572,0.5803571428571429,0.6323973214285712,0.38392857142857145,1.2255133928571427,0.6535656147240304,0.8353349984438575,35.0625,0.2770440443065765,2.9732692033406574,3.297872340425532,0.2765957446808511
48,2,1,9.355741592920355,0.6637168141592921,0.7054415929203541,0.40707964601769914,1.1121274336283187,0.7476225593482231,0.9909046214355949,37.5,0.5078797477382383,1.0933034197418776,3.0930232558139537,0.3488372093023256
48,2,2,9.23244375,0.9375,0.07944375,0.6785714285714286,0.49998660714285703,0.8446810134310134,0.9976343101343101,30.77777777777778,0.47699489474141366,0.9951541411328503,3.8205128205128207,0.46153846153846156
49,2,1,8.99844705882353,0.6470588235294118,0.42194705882352956,0.2679738562091503,1.1891888888888889,0.9765432098765432,0.9918845315904139,17.5,0.673908325352875,1.0273423621832105,4.714285714285714,0.7142857142857143
49,2,2,9.016181578947368,0.6973684210526315,0.43968157894736853,0.35526315789473684,0.9957059210526317,0.9809193912812334,0.9909556087187666,17.875,0.6207439944411356,1.091198201642689,5.375,1.375
50,2,1,9.015076470588236,0.7320261437908496,0.4385764705882354,0.24836601307189543,1.1481333333333335,0.9850918145035792,0.9975723622782446,16.375,0.7111803890835331,0.9675356297805762,4.714285714285714,0.8571428571428571
50,2,2,9.139930263157893,0.6710526315789473,0.5634302631578949,0.27631578947368424,1.2966309210526317,0.9688910341978134,0.996410580345792,20.285714285714285,0.6368859685091028,1.0002598734564743,4.5,0.75
51,2,1,8.847656637168141,0.7964601769911505,0.27115663716814165,0.37168141592920356,0.936437168141593,0.8767453294001967,1,32.375,0.4942630323281919,0.9485043398092025,3.380952380952381,0.11904761904761904
51,2,2,9.048905357142857,0.7232142857142857,0.47240535714285725,0.24107142857142858,1.2356741071428572,0.8528446795384821,1,36.25,0.42064965780998387,1.0020702207030296,3.840909090909091,0.25
52,2,1,8.838698198198198,0.7297297297297297,0.2621981981981983,0.34234234234234234,0.7506801801801802,0.8682234182234182,0.9978939978939979,29.444444444444443,0.48082388483530153,1.0920297476735543,3.4893617021276597,0.0851063829787234
52,2,2,8.84179009009009,0.7567567567567568,0.26529009009009014,0.36036036036036034,0.7448315315315316,0.892053592053592,0.9941738441738441,15.333333333333334,0.6457509157509157,1.1904408388167682,3.369565217391304,0.06521739130434782
53,2,1,9.534282352941176,0.6470588235294118,0.38128235294117624,0.49673202614379086,0.6691248366013071,0.9967320261437909,1,31.875,0.7681450654740702,0.34702372370712525,3.857142857142857,0
53,2,2,9.51004144736842,0.6842105263157895,0.35704144736842086,0.5657894736842105,0.5968973684210525,0.9821941216678058,1,31.625,0.6021956837071617,0.5953437256202719,4.75,1
54,2,1,10.28169411764706,0.7647058823529411,1.1286941176470586,0.45098039215686275,1.7603098039215683,0.8935957304206138,0.9749890251639161,28.6875,0.475379316998752,1.954391915420234,9.142857142857142,5.285714285714286
54,2,2,9.810743421052631,0.8486842105263158,0.6577434210526315,0.4605263157894737,1.336157894736842,0.9037863276873274,0.9825617406450389,25.8,0.5703442301203495,1.4343889089906767,11,7.375
55,2,1,9.731130973451327,0.5398230088495575,0.5781309734513271,0.36283185840707965,1.094567256637168,0.8354789507444375,0.9650616099731144,29.272727272727273,0.39663551627672483,1.5371735342804305,3.2444444444444445,0.13333333333333333
55,2,2,9.620545535714285,0.6428571428571429,0.4675455357142855,0.4017857142857143,1.013835714285714,0.7380241038723182,0.9369967829789259,36.8,0.3255125088215884,1.6104504353753677,3.260869565217391,0.21739130434782608
56,2,1,10.174375221238938,0.504424778761062,1.0213752212389378,0.30973451327433627,1.497308849557522,0.5699040227743069,0.9739394577890154,35.8125,0.44809897910761926,1.944288982325096,3.3684210526315788,0.9736842105263158
56,2,2,10.209624107142858,0.5892857142857143,1.056624107142857,0.42857142857142855,1.6749919642857143,0.5415686918706877,0.9513543106636594,32.6875,0.5207732390896128,1.7813697422421213,3.8048780487804876,1.2682926829268293
57,2,1,9.550443137254902,0.39869281045751637,1.0783431372549026,0.26143790849673204,0.9492457516339866,1,1,55.5,0.9331122070945633,0.08059666396190517,7,3
57,2,2,9.847038815789475,0.4144736842105263,0.7984388157894738,0.16447368421052633,1.3384052631578944,0.9908364661654135,0.9908364661654135,46,0.9307389937106918,0.051395578085264765,7.625,3.625
58,2,1,8.849173026315789,0.7763157894736842,0.3770730263157897,0.5723684210526315,0.23348947368421036,0.9962406015037594,1,31.857142857142858,0.7097779170147591,-Inf,4,0
58,2,2,9.607243421052631,0.5921052631578947,0.5586434210526317,0.17763157894736842,1.0021092105263154,0.9825657894736842,0.9964912280701754,29.875,0.7133881199310182,-Inf,4,0.5714285714285714
59,2,1,9.24065221238938,0.5486725663716814,0.768552212389381,0.3893805309734513,0.5549327433628316,0.9662733529990167,1,25,0.6042925971932057,0.5388306631041796,3.8260869565217392,0.043478260869565216
59,2,2,9.737516964285716,0.5089285714285714,0.6889169642857144,0.125,1.1390848214285711,0.9618622448979591,0.9982142857142857,22.666666666666668,0.5942096136700294,0.7243769229310268,3.888888888888889,0.08888888888888889
60,2,1,9.388853097345132,0.6017699115044248,0.916753097345133,0.40707964601769914,0.988159292035398,0.6854888534436581,0.9117998544274984,30,0.2666547452436958,2.6881560395427146,3.4468085106382977,0.723404255319149
60,2,2,10.227265178571429,0.49107142857142855,1.1786651785714286,0.24107142857142858,1.8203589285714283,0.6820129392083174,0.9004208174037619,33.625,0.2801450664660359,2.7094423726278114,3.6382978723404253,0.7659574468085106
61,2,1,9.212813725490197,0.49019607843137253,0.8145137254901957,0.16993464052287582,1.5906346405228753,0.9661559573324279,0.9925034660328778,25.727272727272727,0.6204544968634247,0.7327693507151866,5.571428571428571,1.5714285714285714
61,2,2,9.761943421052631,0.5131578947368421,0.7133434210526316,0.2236842105263158,1.2431769736842102,0.9644947705802969,0.9919956140350877,25.818181818181817,0.5260879252607131,1.1046477240370596,5.75,1.75
62,2,1,9.52666274509804,0.48366013071895425,1.128362745098039,0.1568627450980392,2.0782699346405225,0.7104581762165384,0.9174614947827174,40.9375,0.38119758218414435,2.525396345677693,6,2.75
62,2,2,9.702295394736842,0.6052631578947368,0.6536953947368421,0.21710526315789475,1.3598092105263155,0.6936922742505173,0.9133915356873948,33.375,0.31974004206664247,2.5514407057108253,3.875,0.875
63,2,1,8.828459292035399,0.831858407079646,0.4301592920353981,0.504424778761062,0.8270318584070795,0.9678852366905464,0.9944690265486725,17,0.6261162261162261,1.1697571238366704,5.2444444444444445,1.511111111111111
63,2,2,9.305357142857144,0.8482142857142857,0.25675714285714285,0.4642857142857143,0.7015008928571427,0.9613847462061748,0.9988839285714286,20.22222222222222,0.6411571681136898,0.5233841444857397,5.625,1.8541666666666667
64,2,1,10.270019469026549,0.504424778761062,1.8717194690265484,0.1415929203539823,2.659709734513274,0.6039518108505049,0.8610997854092484,44.125,0.34155832651859247,2.544751541413278,4.117647058823529,1.3235294117647058
64,2,2,10.154713392857143,0.5535714285714286,1.106113392857143,0.30357142857142855,1.5989571428571425,0.5525723094765236,0.8553422917073061,36.1875,0.3441897341495274,2.425850179995997,4.348837209302325,1.697674418604651
65,2,1,9.006090196078432,0.6601307189542484,0.3557901960784317,0.6339869281045751,0.5769875816993465,0.9722716567917806,0.9895798903538842,23.833333333333332,0.6713763575605681,0.9646303232382439,4.571428571428571,0.5714285714285714
65,2,2,8.051309868421052,0.9671052631578947,0.05130986842105264,0.9671052631578947,0.02950789473684211,0.9901315789473685,1,30,0.6329502509911298,0.32470853773669567,3.875,0.375
66,2,1,8.993454901960785,0.6339869281045751,0.34315490196078463,0.5294117647058824,0.6232071895424838,0.9827575474634298,1,32.625,0.6268218479252166,0.5592264379591396,5.571428571428571,1.5714285714285714
66,2,2,8.1725375,0.8881578947368421,0.1725375,0.8881578947368421,0.13438486842105266,0.9843984962406015,1,28.125,0.630181815912948,0.4027460293036879,4.75,0.75
67,2,1,8.850581415929204,0.6991150442477876,0.20028141592920384,0.6637168141592921,0.47116017699115054,0.9250794927786078,0.995575221238938,25.444444444444443,0.5619068368087976,0.8141583808718356,3.9130434782608696,0.15217391304347827
67,2,2,8.128809821428572,0.9196428571428571,0.12880982142857145,0.9196428571428571,0.0918232142857143,0.9331065759637188,0.9990079365079365,24.333333333333332,0.6375931829227107,0.6491893644380213,3.7708333333333335,0.1875
68,2,1,8.866704424778762,0.6991150442477876,0.21640442477876135,0.5309734513274337,0.6882884955752214,0.8930161284143585,1,30.5,0.5366661628639603,0.8318885891231755,4.177777777777778,0.6444444444444445
68,2,2,8.164523214285714,0.8839285714285714,0.16452321428571431,0.8839285714285714,0.12753839285714288,0.8717049319727891,0.9955357142857143,31.625,0.6325709760868179,-Inf,3.9555555555555557,0.6666666666666666
69,2,1,9.065820261437908,0.9738562091503268,0.017220261437908498,0.3202614379084967,0.7404705882352938,0.9964349376114082,1,28,0.9193848764702875,0.11951114451746456,4,0
69,2,2,8.686223026315789,0.9802631578947368,0.03592302631578949,0.4605263157894737,0.6207381578947371,0.9967105263157895,1,35.857142857142854,0.9772609329123566,-Inf,4,0
