sub,ses,context,switch,train_type,transfer,full_transfer_first,original_house,t,n_clicks,n_cc,n_oc,n_lc,n_nc,setting_sticks,setting_slips,context_changes,accuracy,setting_errors,general_errors,learned_setting_errors,rt,win,rt_correct,transition_probabilities
75,3,4,0,2,2,0,NA,20.5,2.85,2.6,0.225,0.225,0.025,0.15,0.125,0.425,0.9263888888888889,0.06944444444444445,0.004166666666666667,0.06944444444444445,1.190775,0.95,0.7542941176470588,NA
76,1,1,0,NA,NA,NA,NA,91.68595041322314,2.644628099173554,2.371900826446281,0.09917355371900827,NA,0.17355371900826447,0.01652892561983471,0.05785123966942149,0.2066115702479339,0.9609602518693428,0.016673225764134856,0.022366522366522364,NA,1.452322314049587,0.9421487603305785,1.267206896551724,NA
76,1,1,1,NA,NA,NA,NA,89,3,2,0,NA,1,0,0,1,0.6666666666666666,0,0.3333333333333333,NA,6.45,1,NA,NA
76,1,2,0,NA,NA,NA,NA,157.1048387096774,2.9838709677419355,2.653225806451613,0.08870967741935484,NA,0.24193548387096775,0,0.03225806451612903,0.1774193548387097,0.9682276928881343,0.006850122618373891,0.024922184493491793,NA,0.9684596774193548,0.9274193548387096,0.951739837398374,NA
76,1,2,1,NA,NA,NA,NA,106,6.5,2.5,1.5,NA,2.5,0,0.5,2.5,0.6363636363636364,0.13636363636363635,0.22727272727272727,NA,4.5725,0.5,6.9,NA
76,2,1,0,2,NA,NA,NA,158.83185840707964,3.3185840707964602,2.769911504424779,0.5486725663716814,NA,0,0.061946902654867256,0.1592920353982301,0.37168141592920356,0.9236704789802135,0.0763295210197865,0,NA,1.1395044247787611,0.8495575221238938,0.8825714285714286,0.5073529411764706
76,2,1,1,2,NA,NA,NA,170.14893617021278,5.702127659574468,2.3404255319148937,3.3404255319148937,NA,0.02127659574468085,0,0.0851063829787234,0.1702127659574468,0.4372340425531915,0.5574468085106383,0.005319148936170213,NA,4.0354255319148935,0.1702127659574468,1.0755,NA
76,2,2,0,2,NA,NA,NA,154.08035714285714,3.5,2.8035714285714284,0.6517857142857143,NA,0.044642857142857144,0.08035714285714286,0.20535714285714285,0.5,0.9070507369614512,0.08816609977324263,0.0047831632653061226,NA,1.2285625,0.8125,0.8510980392156863,0.34558823529411764
76,2,2,1,2,NA,NA,NA,169.95833333333334,6.4375,2.4375,3.9791666666666665,NA,0.020833333333333332,0,0.08333333333333333,0.16666666666666666,0.3755539021164021,0.6218419312169312,0.0026041666666666665,NA,4.518229166666667,0.08333333333333333,1.363,NA
76,3,3,0,2,1,0,2,60.5,2.525,2.5,0,0,0.025,0,0,0.025,0.995,0,0.005,0,0.508375,0.975,0.508375,NA
76,3,4,0,2,2,0,NA,20.5,3,2.725,0.05,0.25,0.225,0,0.025,0.225,0.943125,0.01,0.046875,0.05375,0.600925,0.85,0.49897368421052635,NA
77,1,1,0,NA,NA,NA,NA,119.88118811881188,3.396039603960396,2.504950495049505,0.17326732673267325,NA,0.7178217821782178,0.034653465346534656,0.07920792079207921,0.7079207920792079,0.8446627244017789,0.022076894390206284,0.13326038120801484,NA,2.620232673267327,0.806930693069307,2.0883086419753085,NA
77,1,1,1,NA,NA,NA,NA,170,3,3,0,NA,0,0,0,0,1,0,0,NA,3,1,3,NA
77,1,2,0,NA,NA,NA,NA,238.1048387096774,3.153225806451613,2.717741935483871,0.13709677419354838,NA,0.29838709677419356,0.008064516129032258,0.056451612903225805,0.29838709677419356,0.9545006516780711,0.013003014011078527,0.03249633431085044,NA,1.2635887096774194,0.9354838709677419,1.205033613445378,NA
77,1,2,1,NA,NA,NA,NA,187,8,3,2,NA,3,0.5,0.5,3,0.6153846153846154,0.15384615384615385,0.23076923076923078,NA,4.1295,0.5,1.625,NA
77,2,1,0,1,NA,NA,NA,150.95424836601308,2.8366013071895426,2.477124183006536,0.22875816993464052,NA,0.13071895424836602,0.026143790849673203,0.058823529411764705,0.2875816993464052,0.9641661715191127,0.025224466891133557,0.010609361589753747,NA,0.7650130718954248,0.9215686274509803,0.6714315068493151,0.17690972222222223
77,2,1,1,1,NA,NA,NA,134.42857142857142,6.285714285714286,2.142857142857143,3.857142857142857,NA,0.2857142857142857,0,0.14285714285714285,0.7142857142857143,0.41547619047619044,0.5607142857142857,0.023809523809523808,NA,3.6775714285714285,0.14285714285714285,0.8585,NA
77,2,2,0,1,NA,NA,NA,172.5065789473684,2.861842105263158,2.513157894736842,0.20394736842105263,NA,0.14473684210526316,0.03289473684210526,0.06578947368421052,0.2894736842105263,0.9650898078529657,0.023846073517126146,0.011064118629908103,NA,0.8855394736842105,0.9407894736842105,0.8030205479452055,0.2873783922171019
77,2,2,1,1,NA,NA,NA,137.75,8.375,2,5.625,NA,0.75,0,0.125,0.625,0.2355654761904762,0.7019345238095238,0.0625,NA,5.0265,0,NA,NA
77,3,3,0,1,1,0,1,60.5,2.575,2.5,0.05,0.05,0.025,0,0.025,0.125,0.9892857142857143,0.007142857142857143,0.0035714285714285713,0.007142857142857143,0.297725,0.925,0.297725,NA
77,3,4,0,1,2,0,NA,20.5,4.575,3.175,0.35,0.85,1.05,0.025,0.15,0.975,0.867873482726424,0.028139589169000934,0.10398692810457516,0.09699579831932773,0.50515,0.775,0.38511428571428574,NA
78,1,1,0,NA,NA,NA,NA,138.47089947089947,3.6613756613756614,2.677248677248677,0.291005291005291,NA,0.6931216931216931,0.026455026455026454,0.10582010582010581,0.6825396825396826,0.8875520937028873,0.027394739299501203,0.08505316699761144,NA,1.0498994708994709,0.8042328042328042,0.565905325443787,NA
78,1,1,1,NA,NA,NA,NA,214,3,3,0,NA,0,0,0,0,1,0,0,NA,1.95,1,1.95,NA
78,1,2,0,NA,NA,NA,NA,237.353591160221,2.9060773480662982,2.5303867403314917,0.143646408839779,NA,0.23204419889502761,0.016574585635359115,0.04419889502762431,0.27624309392265195,0.9631044255008343,0.011820246972180674,0.025075327526984985,NA,0.429767955801105,0.8895027624309392,0.3195588235294118,NA
78,1,2,1,NA,NA,NA,NA,202.5,7.5,2.5,2,NA,3,0.5,0.5,3.5,0.6153846153846154,0.15384615384615385,0.23076923076923078,NA,3.6875,0.5,3.15,NA
78,2,1,0,1,NA,NA,NA,115.98692810457516,2.6470588235294117,2.6143790849673203,0.032679738562091505,NA,0,0,0.013071895424836602,0.026143790849673203,0.9954611474219317,0.004538852578068265,0,NA,0.38472549019607843,0.9738562091503268,0.36488815789473683,0.2033898305084746
78,2,1,1,1,NA,NA,NA,171.57142857142858,10.571428571428571,2.142857142857143,8.428571428571429,NA,0,0,0,0,0.21556895485466915,0.7844310451453309,0,NA,5.681142857142857,0,NA,NA
78,2,2,0,1,NA,NA,NA,204.2828947368421,2.736842105263158,2.5723684210526314,0.1513157894736842,NA,0.013157894736842105,0.02631578947368421,0.039473684210526314,0.1118421052631579,0.9722587719298246,0.024817251461988304,0.0029239766081871343,NA,0.5278881578947369,0.9539473684210527,0.38127702702702704,0.0859375
78,2,2,1,1,NA,NA,NA,170.25,9.75,3,6.75,NA,0,0,0,0,0.31885302197802196,0.681146978021978,0,NA,4.83875,0,NA,NA
78,3,3,0,1,1,0,2,60.5,3.025,2.35,0.175,0.45,0.5,0.025,0.075,0.5,0.9515793010752688,0.017809139784946235,0.030611559139784944,0.038844086021505374,0.66025,0.95,0.3045135135135135,NA
78,3,4,0,1,2,0,NA,20.5,3.425,2.5,0.375,0.675,0.55,0.1,0.25,0.9,0.8488888888888889,0.06654761904761905,0.08456349206349206,0.12174603174603174,0.681875,0.8,0.468375,NA
79,1,1,0,NA,NA,NA,NA,91.68595041322314,2.8512396694214877,2.4297520661157024,0.1652892561983471,NA,0.256198347107438,0.01652892561983471,0.05785123966942149,0.21487603305785125,0.9646043483364057,0.014599860532874888,0.02079579113071936,NA,1.2632066115702478,0.9338842975206612,1.0416410256410256,NA
79,1,1,1,NA,NA,NA,NA,89,24,7,4,NA,13,0,1,9,0.2916666666666667,0.16666666666666666,0.5416666666666666,NA,5.759,0,NA,NA
79,1,2,0,NA,NA,NA,NA,157.1048387096774,2.8225806451612905,2.564516129032258,0.06451612903225806,NA,0.1935483870967742,0.008064516129032258,0.016129032258064516,0.11290322580645161,0.9737943955685892,0.004521016617790811,0.021684587813620072,NA,0.8669354838709677,0.9596774193548387,0.7274710743801652,NA
79,1,2,1,NA,NA,NA,NA,106,12,4.5,2,NA,5.5,0,0.5,3.5,0.625,0.1,0.275,NA,4.038,0.5,2.392,NA
79,2,1,0,2,NA,NA,NA,145.38053097345133,2.9557522123893807,2.495575221238938,0.4424778761061947,NA,0.017699115044247787,0.07079646017699115,0.11504424778761062,0.2920353982300885,0.9384112937210283,0.06011378002528445,0.0014749262536873156,NA,0.9004601769911504,0.8938053097345132,0.6204666666666666,0.1841269841269841
79,2,1,1,2,NA,NA,NA,167.5531914893617,6.48936170212766,2.382978723404255,4.0638297872340425,NA,0.0425531914893617,0,0.06382978723404255,0.1702127659574468,0.35789429246876053,0.6367021276595745,0.0054035798716649775,NA,3.109936170212766,0.02127659574468085,0.31133333333333335,NA
79,2,2,0,2,NA,NA,NA,169.83035714285714,2.919642857142857,2.642857142857143,0.2767857142857143,NA,0,0.026785714285714284,0.10714285714285714,0.25,0.9546768707482993,0.04532312925170068,0,NA,0.5106339285714285,0.9285714285714286,0.4739908256880734,0.11618589743589744
79,2,2,1,2,NA,NA,NA,167.41666666666666,6.520833333333333,2.6041666666666665,3.9166666666666665,NA,0,0,0.020833333333333332,0.041666666666666664,0.4064484126984127,0.5935515873015873,0,NA,3.105208333333333,0.0625,0.7965,NA
79,3,3,0,2,1,0,1,60.5,2.8,2.55,0.025,0.05,0.225,0,0.025,0.1,0.9807692307692307,0.0019230769230769232,0.01730769230769231,0.0038461538461538464,0.659725,0.95,0.279,NA
79,3,4,0,2,2,0,NA,20.5,4.125,3.075,0.275,0.4,0.775,0.025,0.1,0.675,0.9221804511278195,0.016917293233082706,0.06090225563909774,0.02731046365914787,0.583675,0.9,0.47016216216216217,NA
80,1,1,0,NA,NA,NA,NA,92.1869918699187,3.227642276422764,2.6504065040650406,0.18699186991869918,NA,0.3902439024390244,0.008130081300813009,0.04878048780487805,0.34146341463414637,0.9658449632624668,0.010952132515977566,0.023202904221555586,NA,0.8617560975609756,0.926829268292683,0.7127731092436975,NA
80,1,1,1,NA,NA,NA,NA,91,1,1,0,NA,0,0,0,0,1,0,0,NA,1.975,1,1.975,NA
80,1,2,0,NA,NA,NA,NA,159.1048387096774,2.879032258064516,2.620967741935484,0.08064516129032258,NA,0.1774193548387097,0,0.03225806451612903,0.13709677419354838,0.9721759423372327,0.007435306628855016,0.020388751033912324,NA,0.6289193548387096,0.9596774193548387,0.617155737704918,NA
80,1,2,1,NA,NA,NA,NA,108,8.5,3.5,2,NA,3,0,0.5,3,0.6153846153846154,0.15384615384615385,0.23076923076923078,NA,2.892,0.5,2.8,NA
80,2,1,0,2,NA,NA,NA,157.79646017699116,3.0442477876106193,2.7964601769911503,0.23893805309734514,NA,0.008849557522123894,0.02654867256637168,0.05309734513274336,0.1504424778761062,0.9642330383480826,0.03399705014749262,0.001769911504424779,NA,0.7714778761061947,0.9380530973451328,0.605651376146789,0.11436314363143632
80,2,1,1,2,NA,NA,NA,157.19148936170214,6.957446808510638,2.5106382978723403,4.446808510638298,NA,0,0,0.02127659574468085,0.0425531914893617,0.3595307175094409,0.6404692824905591,0,NA,3.700617021276596,0.02127659574468085,0.426,NA
80,2,2,0,2,NA,NA,NA,166,2.8392857142857144,2.6517857142857144,0.1875,NA,0,0.026785714285714284,0.05357142857142857,0.10714285714285714,0.9733630952380953,0.02663690476190476,0,NA,0.708875,0.9464285714285714,0.6166788990825688,0.10827423167848699
80,2,2,1,2,NA,NA,NA,157.27083333333334,7.416666666666667,2.4583333333333335,4.958333333333333,NA,0,0,0.041666666666666664,0.08333333333333333,0.32093253968253965,0.6790674603174603,0,NA,3.996354166666667,0.041666666666666664,NA,NA
80,3,3,0,2,1,0,2,60.5,2.35,2.225,0.05,0.125,0.075,0.025,0.025,0.1,0.975,0.01,0.015000000000000001,0.025,0.40045,0.95,0.2995897435897436,NA
80,3,4,0,2,2,0,NA,20.5,2.8,2.525,0.15,0.275,0.125,0.05,0.1,0.325,0.9491666666666667,0.029583333333333333,0.02125,0.050833333333333335,0.5651,0.9,0.42639473684210527,NA
81,1,1,0,NA,NA,NA,NA,91.44166666666666,2.85,2.433333333333333,0.14166666666666666,NA,0.275,0,0.041666666666666664,0.20833333333333334,0.9702311577311578,0.009873413623413624,0.019895428645428644,NA,1.5457,0.95,1.3931525423728814,NA
81,1,1,1,NA,NA,NA,NA,88,4,4,0,NA,0,0,0,0,1,0,0,NA,3.609,1,3.609,NA
81,1,2,0,NA,NA,NA,NA,156.1048387096774,2.4596774193548385,2.3225806451612905,0.04838709677419355,NA,0.08870967741935484,0,0.016129032258064516,0.08870967741935484,0.9879928315412186,0.0039426523297491035,0.008064516129032258,NA,1.5062016129032259,0.9758064516129032,1.5062016129032259,NA
81,1,2,1,NA,NA,NA,NA,105,5,2.5,1,NA,1.5,0.5,0.5,2,0.6428571428571428,0.14285714285714285,0.21428571428571427,NA,10.3045,0.5,2.934,NA
81,2,1,0,1,NA,NA,NA,136.1045751633987,2.627450980392157,2.627450980392157,0,NA,0,0,0,0,1,0,0,NA,1.2559607843137255,1,1.2425657894736841,0.022727272727272728
81,2,1,1,1,NA,NA,NA,146.14285714285714,7,3,4,NA,0,0,0,0,0.42176870748299317,0.5782312925170068,0,NA,5.834714285714286,0,NA,NA
81,2,2,0,1,NA,NA,NA,186.375,2.6973684210526314,2.6710526315789473,0.02631578947368421,NA,0,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.9967105263157895,0.003289473684210526,0,NA,1.0975197368421052,0.993421052631579,1.0737152317880794,0
81,2,2,1,1,NA,NA,NA,148,6.125,2.125,4,NA,0,0,0,0,0.33095238095238094,0.669047619047619,0,NA,5.031499999999999,0,NA,NA
81,3,3,0,1,1,0,1,60.5,3.5,2.825,0.125,0.225,0.55,0,0.05,0.275,0.9485119047619047,0.010243055555555556,0.04124503968253968,0.016939484126984126,0.579975,0.9,0.579975,NA
81,3,4,0,1,2,0,NA,20.5,3.25,2.525,0.175,0.25,0.55,0.025,0.05,0.525,0.9068235930735931,0.02418831168831169,0.06898809523809524,0.030032467532467532,1.323325,0.775,1.2433589743589744,NA
82,1,1,0,NA,NA,NA,NA,91.68595041322314,2.9008264462809916,2.3801652892561984,0.19008264462809918,NA,0.3305785123966942,0.008264462809917356,0.03305785123966942,0.2644628099173554,0.9659197116416368,0.011642019997634971,0.022438268360728254,NA,1.2435041322314049,0.9586776859504132,1.2067833333333333,NA
82,1,1,1,NA,NA,NA,NA,89,1,1,0,NA,0,0,0,0,1,0,0,NA,5.184,1,5.184,NA
82,1,2,0,NA,NA,NA,NA,157.1048387096774,2.4193548387096775,2.2983870967741935,0.056451612903225805,NA,0.06451612903225806,0,0.024193548387096774,0.07258064516129033,0.9841013824884792,0.007085253456221198,0.00881336405529954,NA,1.1664354838709676,0.967741935483871,1.1494959349593497,NA
82,1,2,1,NA,NA,NA,NA,106,3,2,0.5,NA,0.5,0,0.5,1,0.6666666666666666,0.16666666666666666,0.16666666666666666,NA,3.4755000000000003,1,2.884,NA
82,2,1,0,1,NA,NA,NA,193.41176470588235,2.679738562091503,2.5098039215686274,0.16993464052287582,NA,0,0.032679738562091505,0.06535947712418301,0.1437908496732026,0.9688920012449425,0.031107998755057577,0,NA,1.1868300653594772,0.9477124183006536,1.0806283783783783,0.20757575757575758
82,2,1,1,1,NA,NA,NA,140,7.285714285714286,2.5714285714285716,4.714285714285714,NA,0,0,0,0,0.34744897959183674,0.6525510204081633,0,NA,6.038285714285714,0,NA,NA
82,2,2,0,1,NA,NA,NA,129.2565789473684,2.6907894736842106,2.4210526315789473,0.2631578947368421,NA,0.006578947368421052,0.046052631578947366,0.09868421052631579,0.2236842105263158,0.9573882623224729,0.04178936925647452,8.223684210526315e-4,NA,1.4312434210526315,0.9276315789473685,1.3189379310344826,0.24671717171717172
82,2,2,1,1,NA,NA,NA,142.625,7.5,2.75,4.75,NA,0,0,0,0,0.3619047619047619,0.638095238095238,0,NA,6.981625,0,NA,NA
82,3,3,0,1,1,0,2,60.5,3.725,2.825,0.125,0.3,0.775,0,0.1,0.4,0.9186904761904762,0.012261904761904762,0.06904761904761905,0.02773809523809524,0.856925,0.8,0.7129736842105263,NA
82,3,4,0,1,2,0,NA,20.5,3.175,2.35,0.15,0.275,0.675,0,0.075,0.325,0.9186363636363636,0.012424242424242424,0.06893939393939394,0.026363636363636363,1.020925,0.85,0.6232432432432432,NA
83,1,1,0,NA,NA,NA,NA,96.9090909090909,2.84297520661157,2.4132231404958677,0.15702479338842976,NA,0.2727272727272727,0.008264462809917356,0.049586776859504134,0.2975206611570248,0.9620154235429242,0.01302063093171671,0.024963945525359032,NA,1.1069173553719007,0.9504132231404959,0.9194224137931034,NA
83,1,1,1,NA,NA,NA,NA,97,3,2,0,NA,1,0,0,1,0.6666666666666666,0,0.3333333333333333,NA,2.567,1,2.567,NA
83,1,2,0,NA,NA,NA,NA,157.97727272727272,2.7954545454545454,2.446969696969697,0.10606060606060606,NA,0.24242424242424243,0.030303030303030304,0.03787878787878788,0.26515151515151514,0.9559149184149184,0.0107004107004107,0.03338467088467088,NA,0.9242424242424242,0.9166666666666666,0.7642992125984251,NA
83,1,2,1,NA,NA,NA,NA,110,7.5,1.5,3,NA,3,1,1,3,0.19444444444444442,0.38888888888888884,0.41666666666666663,NA,6.2795000000000005,0,NA,NA
83,2,1,0,2,NA,NA,NA,134.46902654867256,2.8584070796460175,2.5929203539823007,0.26548672566371684,NA,0,0.061946902654867256,0.09734513274336283,0.19469026548672566,0.9528023598820059,0.0471976401179941,0,NA,1.137070796460177,0.9292035398230089,1.0043714285714285,0.2155635062611807
83,2,1,1,2,NA,NA,NA,181.87234042553192,6.446808510638298,2.4893617021276597,3.9574468085106385,NA,0,0,0,0,0.394844340057106,0.605155659942894,0,NA,3.457659574468085,0.06382978723404255,0.5795,NA
83,2,2,0,2,NA,NA,NA,168.82142857142858,3.0267857142857144,2.517857142857143,0.5089285714285714,NA,0,0.11607142857142858,0.16071428571428573,0.3392857142857143,0.915079365079365,0.08492063492063492,0,NA,1.0426428571428572,0.8482142857142857,0.8230909090909091,0.3553418803418803
83,2,2,1,2,NA,NA,NA,181.4375,6.583333333333333,2.6458333333333335,3.9375,NA,0,0,0.041666666666666664,0.08333333333333333,0.40004133597883595,0.599958664021164,0,NA,3.0462291666666665,0.041666666666666664,0.409,NA
83,3,3,0,2,1,0,1,60.5,2.975,2.65,0.1,0.175,0.225,0.025,0.05,0.2,0.9632575757575758,0.014583333333333334,0.02215909090909091,0.023106060606060606,0.562075,0.925,0.5454871794871795,NA
83,3,4,0,2,2,0,NA,20.5,2.525,2.375,0.05,0.125,0.1,0.025,0.025,0.2,0.9747023809523809,0.007142857142857143,0.018154761904761903,0.019047619047619046,0.696975,0.95,0.575078947368421,NA
84,1,1,0,NA,NA,NA,NA,91.44166666666666,2.775,2.525,0.08333333333333333,NA,0.16666666666666666,0,0.041666666666666664,0.175,0.974484126984127,0.008597883597883597,0.01691798941798942,NA,1.433325,0.9333333333333333,1.3685862068965517,NA
84,1,1,1,NA,NA,NA,NA,88,1,1,0,NA,0,0,0,0,1,0,0,NA,3.025,1,3.025,NA
84,1,2,0,NA,NA,NA,NA,156.1048387096774,2.75,2.564516129032258,0.07258064516129033,NA,0.11290322580645161,0.008064516129032258,0.024193548387096774,0.11290322580645161,0.9841589861751152,0.008352534562211982,0.007488479262672811,NA,0.7982177419354839,0.9596774193548387,0.7893902439024391,NA
84,1,2,1,NA,NA,NA,NA,105,3,1.5,0.5,NA,1,0,0.5,1,0.7,0.1,0.2,NA,3.8129999999999997,0.5,1.517,NA
84,2,1,0,2,NA,NA,NA,170.69911504424778,3.2831858407079646,2.7610619469026547,0.45132743362831856,NA,0.07079646017699115,0.04424778761061947,0.12389380530973451,0.3008849557522124,0.9345496195053717,0.056041107368540996,0.009409273126087286,NA,0.8254690265486726,0.8938053097345132,0.6818301886792453,0.43715213358070504
84,2,1,1,2,NA,NA,NA,164.3404255319149,9.297872340425531,2.6382978723404253,6.51063829787234,NA,0.14893617021276595,0,0.06382978723404255,0.1276595744680851,0.334974763012277,0.6536363925361686,0.011388844451554418,NA,5.741106382978724,0.0851063829787234,2.996,NA
84,2,2,0,2,NA,NA,NA,146.98214285714286,2.9107142857142856,2.419642857142857,0.48214285714285715,NA,0.008928571428571428,0.044642857142857144,0.10714285714285714,0.2767857142857143,0.9374280962384954,0.060786189475790314,0.0017857142857142859,NA,0.5590625,0.875,0.45042056074766357,0.014285714285714285
84,2,2,1,2,NA,NA,NA,164.27083333333334,8.208333333333334,2.625,5.5625,NA,0.020833333333333332,0,0.0625,0.10416666666666667,0.329279458966959,0.6691179769304769,0.0016025641025641027,NA,4.399791666666666,0.08333333333333333,0.392,NA
84,3,3,0,2,1,0,2,60.5,3.275,2.625,0.15,0.25,0.5,0,0.075,0.35,0.9562062937062937,0.012368881118881118,0.03142482517482517,0.02089160839160839,0.54255,0.9,0.4046315789473684,NA
84,3,4,0,2,2,0,NA,20.5,2.975,2.725,0.05,0.25,0.2,0.025,0.05,0.2,0.9417857142857143,0.01607142857142857,0.04214285714285714,0.05821428571428571,0.495,0.95,0.3016111111111111,NA
85,1,1,0,NA,NA,NA,NA,102.30128205128206,3.2051282051282053,2.4935897435897436,0.4166666666666667,NA,0.2948717948717949,0.0641025641025641,0.28205128205128205,0.7628205128205128,0.8959678928808483,0.078363359537448607,0.02566874758170305,NA,0.9767756410256411,0.8461538461538461,0.6037083333333333,NA
85,1,1,1,NA,NA,NA,NA,124,3,3,0,NA,0,0,0,0,1,0,0,NA,1.375,1,1.375,NA
85,1,2,0,NA,NA,NA,NA,192.1048387096774,2.838709677419355,2.443548387096774,0.1532258064516129,NA,0.24193548387096775,0.008064516129032258,0.056451612903225805,0.25,0.96485149891222,0.014850977611888427,0.0202975234758916,NA,0.5305322580645161,0.9354838709677419,0.4374793388429752,NA
85,1,2,1,NA,NA,NA,NA,141,9,3.5,2.5,NA,3,0,1,5,0.3888888888888889,0.2777777777777778,0.3333333333333333,NA,3.9545,0,0.917,NA
85,2,1,0,1,NA,NA,NA,147.51633986928104,3.104575163398693,2.496732026143791,0.43137254901960786,NA,0.17647058823529413,0.0392156862745098,0.3137254901960784,0.7973856209150327,0.8952675177133381,0.07879357770998638,0.025938904576675473,NA,0.4581307189542484,0.7843137254901961,0.3861917808219178,0.3612938596491228
85,2,1,1,1,NA,NA,NA,165.42857142857142,7.857142857142857,3,4.285714285714286,NA,0.5714285714285714,0,0,0.5714285714285714,0.377437641723356,0.5505668934240363,0.0719954648526077,NA,4.135,0,NA,NA
85,2,2,0,1,NA,NA,NA,173.11184210526315,2.710526315789474,2.6184210526315788,0.09210526315789473,NA,0,0,0.02631578947368421,0.05263157894736842,0.98765664160401,0.012343358395989974,0,NA,0.3748684210526316,0.9605263157894737,0.3748684210526316,0.35466229149576156
85,2,2,1,1,NA,NA,NA,164.875,8.125,3.25,4.625,NA,0.25,0,0.5,1.125,0.401010101010101,0.5686327561327561,0.030357142857142857,NA,2.635625,0,NA,NA
85,3,3,0,1,1,0,1,60.5,3.15,2.65,0.075,0.45,0.425,0,0.05,0.35,0.9075694444444444,0.011458333333333333,0.08097222222222222,0.08618055555555555,0.305,0.8,0.2546923076923077,NA
85,3,4,0,1,2,0,NA,20.5,3.375,2.825,0.2,0.4,0.35,0,0.125,0.4,0.919345238095238,0.02748015873015873,0.05317460317460317,0.06016865079365079,0.4061,0.825,0.25133333333333335,NA
86,1,1,0,NA,NA,NA,NA,91.44166666666666,2.7916666666666665,2.4833333333333334,0.13333333333333333,NA,0.175,0,0.075,0.25833333333333336,0.9579695767195767,0.019232804232804233,0.022797619047619046,NA,0.5329,0.95,0.5151452991452992,NA
86,1,1,1,NA,NA,NA,NA,88,3,2,1,NA,0,0,1,2,0.6666666666666666,0.3333333333333333,0,NA,1.067,1,1.067,NA
86,1,2,0,NA,NA,NA,NA,156.1048387096774,2.7096774193548385,2.532258064516129,0.056451612903225805,NA,0.12096774193548387,0,0.03225806451612903,0.0967741935483871,0.9792511028398125,0.0063861317893575955,0.014362765370829887,NA,0.4236854838709677,0.9596774193548387,0.41621951219512193,NA
86,1,2,1,NA,NA,NA,NA,105,8.5,3.5,2,NA,3,0,0.5,3.5,0.6153846153846154,0.15384615384615385,0.23076923076923078,NA,2.1755,0.5,0.867,NA
86,2,1,0,1,NA,NA,NA,118.87581699346406,2.5686274509803924,2.503267973856209,0.0457516339869281,NA,0.0196078431372549,0.013071895424836602,0.026143790849673203,0.06535947712418301,0.9886347131445171,0.007153231663035584,0.004212055192447349,NA,0.45927450980392154,0.9803921568627451,0.43417333333333336,0.5184114424832623
86,2,1,1,1,NA,NA,NA,179.57142857142858,7,2.2857142857142856,4.714285714285714,NA,0,0,0,0,0.3123015873015873,0.6876984126984127,0,NA,3.2157142857142857,0,NA,NA
86,2,2,0,1,NA,NA,NA,200.63815789473685,2.4342105263157894,2.401315789473684,0.03289473684210526,NA,0,0.006578947368421052,0.013157894736842105,0.02631578947368421,0.9957236842105263,0.0042763157894736845,0,NA,0.5169736842105264,0.9736842105263158,0.515317880794702,0.28888888888888886
86,2,2,1,1,NA,NA,NA,177.25,8,3.125,4.5,NA,0.375,0,0,0,0.38523629148629146,0.5686778499278499,0.046085858585858584,NA,3.2525,0,NA,NA
86,3,3,0,1,1,0,2,60.5,2.9,2.675,0.075,0.1,0.15,0.025,0.075,0.175,0.9577083333333334,0.012291666666666666,0.03,0.015416666666666667,0.4298,0.9,0.3140263157894737,NA
86,3,4,0,1,2,0,NA,20.5,3.65,2.525,0.225,0.425,0.9,0.025,0.1,0.525,0.9300332633053221,0.01882878151260504,0.05113795518207283,0.02930672268907563,0.467925,0.9,0.3598205128205128,NA
87,1,1,0,NA,NA,NA,NA,93.23622047244095,3.393700787401575,2.5984251968503935,0.28346456692913385,NA,0.5118110236220472,0.007874015748031496,0.08661417322834646,0.5433070866141733,0.934876706588147,0.022081430997595887,0.04304186241425704,NA,1.7843385826771654,0.9133858267716536,1.1147603305785123,NA
87,1,1,1,NA,NA,NA,NA,95,4,4,0,NA,0,0,0,0,1,0,0,NA,4.959,1,4.959,NA
87,1,2,0,NA,NA,NA,NA,163.1048387096774,2.943548387096774,2.475806451612903,0.1774193548387097,NA,0.2903225806451613,0,0.04838709677419355,0.31451612903225806,0.9659561441363685,0.012501843061099723,0.021542012802531738,NA,0.7516209677419354,0.9274193548387096,0.6975867768595041,NA
87,1,2,1,NA,NA,NA,NA,112,9,2.5,2.5,NA,4,0,0.5,3.5,0.6176470588235294,0.14705882352941177,0.23529411764705882,NA,4.9254999999999995,0.5,4.167,NA
87,2,1,0,2,NA,NA,NA,153.90265486725664,3.088495575221239,2.6194690265486726,0.45132743362831856,NA,0.017699115044247787,0.07079646017699115,0.168141592920354,0.4247787610619469,0.9282604809153482,0.06987127916331456,0.0018682399213372665,NA,0.8737079646017699,0.8849557522123894,0.644875,0.5737209302325581
87,2,1,1,2,NA,NA,NA,155.4255319148936,6.361702127659575,2.297872340425532,4.042553191489362,NA,0.02127659574468085,0,0.02127659574468085,0.06382978723404255,0.3736322188449848,0.6233282674772036,0.00303951367781155,NA,3.2406382978723403,0.0851063829787234,0.7505000000000001,NA
87,2,2,0,2,NA,NA,NA,171.41071428571428,2.8125,2.294642857142857,0.5,NA,0.017857142857142856,0.08928571428571429,0.125,0.3125,0.9281816893424036,0.06809807256235828,0.003720238095238095,NA,0.8030892857142857,0.9107142857142857,0.5959117647058824,0.5469219219219219
